name,hex,link
Garance,#ee1010,https://fr.wikipedia.org/wiki/Garance_(pigment)
Gingembre,#d2bca6,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Glaise,#ba8b7c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Glauque,#649b88,https://influenz.design/mag/glauque
Glycine,#c9a0dc,https://fr.wikipedia.org/wiki/Glycine_(couleur)
Glycine Violette,#ada7c7,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gomme-Gutte,#ef9b0f,https://fr.wikipedia.org/wiki/Gomme-gutte
Grand Bleu,#3b768f,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Granit Gris,#ababab,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Granit Rose,#9b5b66,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Granny Smith,#c7e666,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Grenadine,#e9383f,https://fr.wiktionary.org/wiki/grenadine
Grenat,#6e0b14,https://fr.wiktionary.org/wiki/grenat
Gris,#808080,https://influenz.design/mag/gris
Gris Acier,#afafaf,https://fr.wikipedia.org/wiki/Gris_acier
Gris Anthracite,#424242,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Ardoise,#5b5f6c,https://fr.wikipedia.org/wiki/Gris_ardoise
Gris Chromé,#d3d3d6,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Eléphant,#8e9078,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Falaise,#4f4b41,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Fer,#7f7f7f,https://fr.wikipedia.org/wiki/Gris_fer
Gris Fumée,#bcd3e2,https://fr.wiktionary.org/w/index.php?title=gris_fum%C3%A9e&action=edit&redlink=1
Gris Perle,#cecece,https://fr.wikipedia.org/wiki/Gris_perle
Gris Pierre Ponce,#e6e8e8,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Pigeon,#c0b3ae,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Plomb,#798081,https://fr.wikipedia.org/wiki/Plomb
Gris Rocher,#b0a69c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Rosé,#956f7c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Souris,#9e9e9e,https://fr.wikipedia.org/wiki/Gris_souris
Gris Taupe,#463f32,https://fr.wikipedia.org/wiki/Gris_souris
Gris Terre d'Ombre,#a49878,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Tourdille,#c1bfb1,https://fr.wiktionary.org/w/index.php?title=gris_tourdille&action=edit&redlink=1
Gris Tourterelle,#d7cecb,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris Vert,#98aeae,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Gris de Lin,#d2caec,https://fr.wikipedia.org/wiki/Lin_(couleur)
Gris de Maure,#685e43,https://fr.wiktionary.org/w/index.php?title=gris_de_maure&action=edit&redlink=1
Gris de Payne,#677179,https://fr.wikipedia.org/wiki/Gris_de_Payne
Groseille,#cf0a1d,https://fr.wiktionary.org/wiki/groseille
Grotte Marine,#3f7c85,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Grège,#bbae98,https://fr.wikipedia.org/wiki/Gr%C3%A8ge
Gueules,#e21313,https://fr.wiktionary.org/wiki/gueules
Havane,#947f60,https://fr.wiktionary.org/wiki/havane
Hollywood,#f400a1,https://fr.wikipedia.org/wiki/Rouge_cerise
Houblon,#e4b468,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Huître,#bdcbcb,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Héliotrope,#df73ff,https://fr.wikipedia.org/wiki/Héliotrope_(couleur)
Hêtre,#f7bb77,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Incarnadin,#fe96a0,https://fr.wiktionary.org/wiki/incarnadin
Incarnat,#ff6f7d,https://fr.wikipedia.org/wiki/Incarnat
Indigo,#23446b,https://fr.wikipedia.org/wiki/Indigo
Indigo Clair,#739fc1,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Iris,#776b98,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Isabelle,#795f30,https://fr.wiktionary.org/wiki/isabelle
Ivoire,#fffff0,https://fr.wikipedia.org/wiki/Ivoire_(couleur)
Jacinthe Rose,#ffb0be,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jade,#87e990,https://fr.wikipedia.org/wiki/Jade_(couleur)
Jais,#030303,https://fr.wikipedia.org/wiki/Jais
Jaune,#ffff00,https://influenz.design/mag/jaune
Jaune Auréolin,#f0d343,https://fr.wiktionary.org/wiki/jaune_aur%C3%A9olin
Jaune Banane,#d2b707,https://fr.wikipedia.org/wiki/Banane
Jaune Bouton d'or,#f7dd13,https://fr.wiktionary.org/wiki/jaune_bouton_d%E2%80%99or
Jaune Canari,#e7f00d,https://fr.wikipedia.org/wiki/Jaune_canari
Jaune Citron,#f8fe3d,https://fr.wikipedia.org/wiki/Jaune_citron
Jaune Curry,#ffb515,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jaune Fleur de Soufre,#fefe6c,https://fr.wiktionary.org/w/index.php?title=jaune_fleur_de_soufre&action=edit&redlink=1
Jaune Impérial,#ffe436,https://fr.wikipedia.org/wiki/Jaune_imp%C3%A9rial
Jaune Indien,#e89845,https://fr.wikipedia.org/wiki/Jaune_indien
Jaune Maïs,#ffde75,https://fr.wiktionary.org/w/index.php?title=jaune_ma%C3%AFs&action=edit&redlink=1
Jaune Miel,#cb8e00,https://fr.wikipedia.org/wiki/Jaune_miel
Jaune Mimosa,#fef86c,https://fr.wikipedia.org/wiki/Jaune_mimosa
Jaune Moutarde,#c7cf00,https://fr.wiktionary.org/wiki/jaune_moutarde
Jaune Nankin,#f7e269,https://fr.wiktionary.org/w/index.php?title=jaune_nankin&action=edit&redlink=1
Jaune Paille,#fee347,https://fr.wikipedia.org/wiki/Paille_(couleur)
Jaune Pamplemousse,#ffe793,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jaune Poussin,#f7e35f,https://fr.wikipedia.org/wiki/Poussin_(couleur)
Jaune Primevère,#fff1af,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jaune Pâle,#fdf9cd,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jaune Soufre,#fdfd6d,https://fr.wiktionary.org/wiki/jaune_soufre
Jaune Vif,#ffd600,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jaune d'or,#efd807,https://fr.wiktionary.org/w/index.php?title=jaune_d%E2%80%99or&action=edit&redlink=1
Jaune de Chrome,#ffff05,https://fr.wikipedia.org/wiki/Chromate_de_plomb(II)
Jaune de Cobalt,#fdee00,https://fr.wikipedia.org/wiki/Jaune_de_cobalt
Jaune de Mars,#eed153,https://fr.wikipedia.org/wiki/Couleurs_de_Mars
Jaune de Naples,#fada5e,https://fr.wikipedia.org/wiki/Jaune_de_Naples
Jonquille,#ffe300,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Jute,#bc9a78,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Kaki,#94812b,https://fr.wiktionary.org/wiki/kaki
Lagon,#12aeba,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lagune Turquoise,#90c3cc,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Laine de Vigogne,#cbb69c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Laiton,#c8ab6c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lama,#8a6e4e,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lapis,#464563,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lapis-Lazuli,#26619c,https://fr.wiktionary.org/wiki/lapis-lazuli
Laurier Vert,#617a52,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lavallière,#8f5922,https://fr.wikipedia.org/wiki/Lavalli%C3%A8re_(couleur)
Lavande,#9784ed,https://fr.wikipedia.org/wiki/Lavande_(couleur)
Layette Rose,#ffeeeb,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lie-de-vin,#ac1e44,https://fr.wiktionary.org/wiki/lie-de-vin
Lilas,#b666d2,https://fr.wikipedia.org/wiki/Lilas_(couleur)
Lilas Fané,#814952,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lilas Rose,#e6ccd9,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lin,#939681,https://fr.wikipedia.org/wiki/Lin_(couleur)
Lin Bistre,#b39f8b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Litchee,#dba9b2,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Lièvre,#9a7c5c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Loup Gris,#625d50,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Loutre,#a4835c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Maduro,#372f25,https://fr.wiktionary.org/wiki/maduro
Maduro Colorado,#5d3e13,https://fr.wiktionary.org/w/index.php?title=maduro_colorado&action=edit&redlink=1
Magenta,#ff00ff,https://fr.wikipedia.org/wiki/Magenta_(couleur)
Malachite,#1fa055,https://fr.wiktionary.org/wiki/malachite
Mandarine,#fea347,https://fr.wikipedia.org/wiki/Mandarine_(couleur)
Mangue,#fdbd96,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Marine,#03224c,https://fr.wiktionary.org/wiki/marine
Marron,#582900,https://fr.wikipedia.org/wiki/Marron_(couleur)
Marron Doré,#ad7239,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Marron Glacé,#a06c50,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Marée Turquoise,#64abba,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Mastic,#b3b191,https://fr.wikipedia.org/wiki/Mastic_(couleur)
Mauve,#d473d4,https://fr.wikipedia.org/wiki/Mauve_(couleur)
Maïs,#e29000,https://fr.wikipedia.org/wiki/Ma%C3%AFs_(couleur)
Melon,#de9816,https://fr.wiktionary.org/wiki/melon
Menthe,#16b84e,https://fr.wiktionary.org/wiki/menthe
Menthe à l'Eau,#54f98d,https://fr.wiktionary.org/wiki/menthe_%C3%A0_l%E2%80%99eau
Miel,#dab30a,https://fr.wiktionary.org/wiki/miel
Misty Rose,#ffe4e1,https://fr.wikipedia.org/wiki/Rose_(couleur)#Couleurs_du_web
Moitié-Moitié,#f8d786,https://github.com/meodai/noms-de-couleur/#authors-@meodai
Mordoré,#87591a,https://fr.wiktionary.org/wiki/mordor%C3%A9
Mordoré,#948c36,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Mordoré,#938b37,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Moreau,#040404,https://fr.wiktionary.org/wiki/moreau
Mouette Bleutée,#a2b5c6,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Moutarde,#ffdb58,https://fr.wikipedia.org/wiki/Moutarde_(couleur)
Muscade,#c28142,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Nacarat,#fc5d5d,https://fr.wikipedia.org/wiki/Nacarat
Nankin,#f8e36a,https://fr.wikipedia.org/wiki/Nankin_(couleur)
Neige,#f7f7f7,https://fr.wikipedia.org/wiki/Blanc
Noir,#050505,https://influenz.design/mag/noir
Noir Animal,#060606,https://fr.wikipedia.org/wiki/Noir_animal#Colorant
Noir Charbon,#010111,https://fr.wiktionary.org/w/index.php?title=noir_charbon&action=edit&redlink=1
Noir d'Aniline,#120d16,https://fr.wikipedia.org/wiki/Noir_d%27aniline
Noir d'Encre,#070707,https://fr.wikipedia.org/wiki/Noir
Noir d'Ivoire,#080808,https://fr.wikipedia.org/wiki/Noir_animal#Pigment
Noir de Carbone,#130e0a,https://fr.wikipedia.org/wiki/Noir_de_carbone
Noir de Fumée,#140f0b,https://fr.wiktionary.org/wiki/noir_de_fum%C3%A9e
Noir de Jais,#090909,https://fr.wiktionary.org/wiki/noir_de_jais
Noiraud,#2f1e0e,https://fr.wiktionary.org/wiki/noiraud
Noisette,#955628,https://fr.wikipedia.org/wiki/Noisette_(couleur)
Nougatine,#cf7939,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Nuage Bleu,#eefcfc,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Ocre,#dd985c,https://fr.wikipedia.org/wiki/Ocre_rouge
Ocre,#dfaf2c,https://fr.wikipedia.org/wiki/Ocre
Ocre Jaune,#e0b02d,https://fr.wiktionary.org/wiki/ocre_jaune
Ocre Rouge,#de995d,https://fr.wiktionary.org/wiki/ocre_rouge
Ocre Terre de Sienne,#ac5414,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Ocre Toscane,#c66218,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Oeillet de Poète Rose,#ff8cae,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Olive,#708d23,https://fr.wiktionary.org/wiki/olive
Olive Cassée,#c7c077,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Ombre Verte,#205f2e,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Opalin,#f2ffff,https://fr.wiktionary.org/wiki/opalin
Or,#ffd700,https://fr.wikipedia.org/wiki/Or_(couleur)
Or Rose,#c56a5b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Orange,#ed7f10,https://influenz.design/mag/orange
Orange Brûlé,#cc5500,https://fr.wikipedia.org/wiki/Orange_brûlé
Orange Brûlée,#cd5601,https://fr.wiktionary.org/w/index.php?title=orange_br%C3%BBl%C3%A9e&action=edit&redlink=1
Orange Fluo,#f78b13,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Orangé,#ee8011,https://fr.wiktionary.org/wiki/orang%C3%A9
Orchidée,#da70d6,https://fr.wikipedia.org/wiki/Orchidée_(couleur)
Orpiment,#fcd21c,https://fr.wikipedia.org/wiki/Orpiment_(pigment)
Orpin de Perse,#fdd31d,https://fr.wiktionary.org/wiki/orpin_de_Perse
Oscuro,#292107,https://fr.wiktionary.org/wiki/oscuro
Osier,#ae7720,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Osier,#a26d20,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Paille,#ffe448,https://fr.wiktionary.org/wiki/paille
Papaye,#ffefd5,https://fr.wiktionary.org/wiki/papaye
Papaye Orange,#f27842,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Papier Bulle,#edd38c,https://fr.wiktionary.org/wiki/papier_bulle
Parme,#cfa0e9,https://fr.wikipedia.org/wiki/Parme_(couleur)
Parme Clair,#e3cbe3,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Passe-Velours,#92293c,https://fr.wikipedia.org/wiki/Bordeaux_(couleur)
Pastel,#58759c,https://fr.wiktionary.org/wiki/pastel
Pavé Gris,#857b61,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Peau Rosée,#ebb7af,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Peau de Pêche,#ffdfd5,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Pelure d'Oignon,#d58490,https://fr.wikipedia.org/wiki/Pelure_d%27oignon
Pensée,#835b8b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Perle de Tahiti,#566a6a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Pervenche,#ccccff,https://fr.wikipedia.org/wiki/Pervenche_(couleur)
Petit Gris,#917b73,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Piment,#d21035,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Pinchard,#cccccc,https://fr.wiktionary.org/wiki/pinchard
Pistache,#d2df84,https://fr.wiktionary.org/wiki/pistache
Platine,#faf0c5,https://fr.wiktionary.org/wiki/platine
Plomb,#7a8182,https://fr.wiktionary.org/wiki/plomb
Pluie d'Eté Bleue,#d9ebf1,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Plume Rose,#fee7da,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Poil de Chameau,#b67823,https://fr.wikipedia.org/wiki/Poil_de_chameau#Couleur
Poivre Blanc,#bcb4ac,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Poivre Noir,#484848,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Poivre Rose,#da6783,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Ponceau,#c70901,https://fr.wikipedia.org/wiki/Ponceau_(couleur)
Poterie,#f7a777,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Potiron,#f56600,https://fr.wiktionary.org/wiki/potiron
Pourpre,#9e0e40,https://fr.wikipedia.org/wiki/Pourpre
Praliné,#a77c49,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Prasin,#4ca66b,https://fr.wiktionary.org/wiki/prasin
Prune,#811453,https://fr.wikipedia.org/wiki/Prune_(couleur)
Puce,#4e1609,https://fr.wikipedia.org/wiki/Puce_(couleur)
Pétale de Rose,#fbbfc2,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Pêche,#fdbfb7,https://fr.wiktionary.org/wiki/p%C3%AAche
Quartz Rose,#ffe2e2,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Queue-de-renard,#932a3d,https://fr.wiktionary.org/wiki/queue-de-renard
Queue-de-vache,#c3b470,https://fr.wiktionary.org/wiki/queue-de-vache
Raisin,#72375d,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Renne Gris,#6e655c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rhododendron Rose,#ea9cc4,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose,#fd6c9e,https://influenz.design/mag/rose
Rose Ancien,#e68a8a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Aurore,#ffc9c9,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Azalée,#ffcbd5,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Balais,#c4698f,https://fr.wiktionary.org/w/index.php?title=rose_balais&action=edit&redlink=1
Rose Bengale,#e02876,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Bombon,#ffa4be,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Bonbon,#f9429e,https://fr.wikipedia.org/wiki/Rose_bonbon_(couleur)
Rose Bruni,#f8cac8,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Dragée,#febfd2,https://fr.wikipedia.org/wiki/Rose_dragée
Rose Eglantine,#fcb0b9,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Flamant,#ffded5,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Fluo,#ff9191,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Foncé,#ee546e,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Framboise Ecrasée,#ba4a4a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Fuchsia,#fe4093,https://fr.wiktionary.org/wiki/rose_fuchsia
Rose Grenadine,#f5adad,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Guimauve,#f0ced4,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Géranium,#ff5773,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Hortensia,#e4a6ac,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Impatience,#d1286a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Indien,#c54989,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Magenta,#9c2462,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Magenta Foncé,#820043,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Mountbatten,#997a8d,https://influenz.design/mag/rose-mountbatten
Rose Persan,#f77fbe,https://fr.wikipedia.org/wiki/Rose_(couleur)
Rose Pivoine,#ffbdbd,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Poivré,#dfb3bb,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Pompadour,#e7a9ac,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Poudré,#ffdfd9,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Pétunia,#ff798c,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Razzle Dazzle,#eed5d2,https://fr.wikipedia.org/wiki/Rose_razzle_dazzle
Rose Saumon,#ff91a4,https://fr.wikipedia.org/wiki/Saumon_(couleur)
Rose Shocking,#fc0fc0,https://fr.wikipedia.org/wiki/Rose_shocking
Rose Thé,#ff866a,https://fr.wiktionary.org/w/index.php?title=rose_th%C3%A9&action=edit&redlink=1
Rose Trémière,#e8879b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rose Vif,#f682a6,https://fr.wikipedia.org/wiki/Rose_(couleur)
Rose des Sables,#fed7cc,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Roseraie,#cf7373,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rosso Corsa,#d40000,https://fr.wikipedia.org/wiki/Rosso_Corsa
Rosée des Prés,#f3e1d7,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge,#e10343,https://influenz.design/mag/rouge
Rouge Andrinople,#a91101,https://fr.wiktionary.org/w/index.php?title=rouge_Andrinople&action=edit&redlink=1
Rouge Anglais,#f7230c,https://fr.wikipedia.org/wiki/Oxyde_de_fer(III)
Rouge Bismarck,#a5260a,https://fr.wiktionary.org/wiki/rouge_Bismarck
Rouge Bordeaux,#6d071a,https://fr.wiktionary.org/w/index.php?title=rouge_bordeaux&action=edit&redlink=1
Rouge Bourgogne,#6c0e0e,https://fr.wiktionary.org/w/index.php?title=rouge_bourgogne&action=edit&redlink=1
Rouge Capucine,#fe5f4e,https://fr.wiktionary.org/w/index.php?title=rouge_capucine&action=edit&redlink=1
Rouge Cardinal,#b82010,https://fr.wikipedia.org/wiki/Rouge_cardinal
Rouge Carmin,#970119,https://fr.wiktionary.org/w/index.php?title=rouge_carmin&action=edit&redlink=1
Rouge Cerise,#d20f45,https://fr.wikipedia.org/wiki/Rouge_cerise
Rouge Cinabre,#dc1803,https://fr.wiktionary.org/w/index.php?title=rouge_cinabre&action=edit&redlink=1
Rouge Clair,#ff7992,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Coquelicot,#c80a02,https://fr.wikipedia.org/wiki/Ponceau_(couleur)
Rouge Ecarlate,#e31d42,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Ecrevisse,#bc2001,https://fr.wiktionary.org/w/index.php?title=rouge_%C3%A9crevisse&action=edit&redlink=1
Rouge Egyptien,#bf2d2d,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Feu,#fe1b00,https://fr.wikipedia.org/wiki/Rouge_feu
Rouge Fraise,#c03131,https://fr.wiktionary.org/w/index.php?title=rouge_fraise&action=edit&redlink=1
Rouge Framboise,#c72c48,https://fr.wiktionary.org/w/index.php?title=rouge_framboise&action=edit&redlink=1
Rouge Grenadine,#ea3940,https://fr.wikipedia.org/wiki/Grenadine_(couleur)
Rouge Grenat,#6f0c15,https://fr.wikipedia.org/wiki/Grenat_(couleur)
Rouge Groseille,#d00b1e,https://fr.wikipedia.org/wiki/Groseille_(couleur)
Rouge Japonais,#bb051f,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Laque de Chine,#b71f33,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Lie de Vin,#913546,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Ponceau,#c90b03,https://fr.wiktionary.org/w/index.php?title=rouge_ponceau&action=edit&redlink=1
Rouge Rubis,#d31046,https://fr.wikipedia.org/wiki/Rubis_(couleur)
Rouge Sang,#850606,https://fr.wikipedia.org/wiki/Rouge_sang
Rouge Tomate,#de2916,https://fr.wikipedia.org/wiki/Rouge_tomate
Rouge Tomette,#ae4a34,https://fr.wikipedia.org/wiki/Tomette
Rouge Tulipe,#e74967,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Turc,#aa1202,https://fr.wikipedia.org/wiki/Rouge_d%27Andrinople
Rouge Vermillon,#dd1904,https://fr.wiktionary.org/w/index.php?title=rouge_vermillon&action=edit&redlink=1
Rouge Vif,#fa3203,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge Vin,#7b001b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge d'Alizarine,#da0216,https://fr.wiktionary.org/wiki/rouge_d%E2%80%99alizarine
Rouge d'Andrinople,#ab1303,https://fr.wikipedia.org/wiki/Rouge_d%27Andrinople
Rouge d'Aniline,#ed0000,https://fr.wiktionary.org/w/index.php?title=rouge_d%E2%80%99aniline&action=edit&redlink=1
Rouge de Falun,#801818,https://fr.wikipedia.org/wiki/Rouge_de_Falun
Rouge de Mars,#f8240d,https://fr.wikipedia.org/wiki/Oxyde_de_fer(III)
Rouge-Baiser,#a7132b,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Rouge-Violet,#c71585,https://fr.wiktionary.org/w/index.php?title=rouge-violet&action=edit&redlink=1
Rouille,#b7410e,https://fr.wikipedia.org/wiki/Rouille_(couleur)
Roux,#b8420f,https://fr.wikipedia.org/wiki/Roux_(couleur)
Réglisse,#2d241e,https://fr.wikipedia.org/wiki/R%C3%A9glisse
Sable,#e0cda9,https://fr.wikipedia.org/wiki/Sable_(couleur)
Sable Rose,#f4bba9,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Safran,#f4c430,https://fr.wikipedia.org/wiki/Safran_(épice)#Coloration_et_parfumerie
Safre,#0232b5,https://fr.wiktionary.org/wiki/safre
Sahara,#eccc9e,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Sang de Bœuf,#730800,https://fr.wikipedia.org/wiki/Sang_de_b%C5%93uf_(couleur)
Sanguine,#860707,https://fr.wiktionary.org/wiki/sanguine
Saphir,#0333b6,https://fr.wiktionary.org/wiki/saphir
Sarcelle,#018f8f,https://fr.wiktionary.org/wiki/sarcelle
Saumon,#f88e55,https://fr.wikipedia.org/wiki/Saumon_(couleur)
Savane,#e5ce97,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Seigle,#d8bc9a,https://www.deleze.name/marcel/photo/noms-couleurs/454-couleurs.php
Senois,#8d4024,https://fr.wiktionary.org/wiki/senois
Sinople,#149414,https://fr.wiktionary.org/wiki/sinople
